,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
TCGA-E9-A248,0.92633253,0.0,3.678113,0.929984,1.1968141,0.0,2.1554117,0.0,2.5581715,0.0,1.5906824,0.0,0.5101868,1.7605088,1.958942,2.6204345,0.0,0.9965771,1.5563729,0.0,1.9581133,2.86675,2.0374365,0.0,0.7024474,0.17293423,1.1783437,4.7668257,0.0,0.0,0.0,0.8635527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6160475,2.3384194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65494627,5.0220156,3.3426313,1.6298983,3.486174,0.0,3.0488224,0.0,0.0,0.0,2.0879796,2.7122316,0.0,0.0,0.0,0.0
TCGA-E9-A24A,0.0,2.5570598,2.2633326,0.952125,0.0,0.0,2.3727796,0.0,0.0,2.6962523,0.0,2.0043175,0.0,0.0,0.10915533,0.8459544,0.0,0.0,0.0,0.6328317,0.0,0.0,0.6010337,1.2032502,2.2945104,0.91359115,0.0,0.0,2.2434833,0.4415682,0.0,1.0009247,3.3686988,0.0,0.0,2.7049398,1.2189796,3.1611612,3.1056886,2.4898798,0.088831395,0.0,1.2027035,2.9246616,0.17299218,1.0470544,0.0,0.0,0.41398722,0.0,0.0,0.0,0.0,0.1441913,0.0,0.0,2.5985892,1.2006538,0.350922,1.44421,0.0,0.3080244,0.80921733,0.8610226
TCGA-E9-A295,0.0,1.5208541,0.6123043,1.574972,0.3605458,0.0,0.83752346,1.4712365,1.8272449,2.1898293,0.1844275,2.3315215,0.0,1.5373439,0.0,2.3174894,0.012223482,0.0,0.8784435,0.0,0.0,0.76743084,0.0,0.0,2.068883,0.43468633,0.18703538,0.029240802,0.0,0.010540262,0.9039125,1.3780762,3.2611742,0.0,0.42153752,3.1448083,1.6937338,0.0,0.0,0.0,0.2302402,0.0,1.7420995,0.0,0.0,1.8162187,0.0,1.1612227,1.5423394,0.0,0.0,0.33685687,0.0,0.99071836,0.0,0.49018368,1.5122523,3.246909,0.51453596,0.7315805,0.0,3.4957304,2.908199,0.0
TCGA-E9-A2JS,0.0,0.0,2.6729496,4.444847,2.4092064,3.2687552,0.90641403,0.0,1.2706879,0.0,0.8691313,3.2490394,2.1273348,2.6838956,0.0,3.3115177,0.0,2.5586274,1.2139972,0.0,1.6131643,0.0,0.0,0.0,0.29969585,0.00840351,0.0,1.8361069,0.4118238,1.2827362,0.0,0.0,2.9014485,2.044702,1.2210245,2.4951544,0.68781495,0.0,0.0,0.03050504,0.0,0.0,3.981005,0.5830284,0.0,0.4474843,0.0,1.5283372,1.3344623,0.0,0.0,3.601848,0.0,2.0634847,3.2440505,0.29983774,1.2348553,0.33722788,0.0,2.8163297,0.0,2.2106771,0.0,0.8249047
TCGA-E9-A2JT,0.59982747,1.1020031,0.23792386,1.2394567,0.2957889,0.0,1.0403986,0.71698624,0.0,0.0,0.0,2.5885422,0.0,0.0,1.5070101,1.5416548,4.258665,0.3244855,0.24203405,0.0,0.0,4.5691257,2.1800513,1.5872262,0.0,3.0982149,0.0,0.74462,0.0,1.7348123,0.0,1.5178431,0.0,0.18104133,1.4120914,0.0,0.0,1.3336492,1.0498787,5.300978,0.0,1.6564503,0.0,0.51861465,0.0,1.969809,0.0,0.0,0.0,0.18872811,1.3339373,0.0,0.0,0.0,0.9294707,0.0,1.8352956,2.0737934,0.0,2.8481295,0.0,0.4762945,1.586072,0.7670866
TCGA-E9-A3X8,0.026517764,0.4051165,0.0,0.0,0.69413495,0.0,0.0,0.91459435,1.3924642,0.0,0.0,1.6191516,0.0,2.9065504,0.0,0.64679956,2.8375716,0.0,0.0,0.0,0.0,0.7398263,0.14741656,2.801883,1.9535917,0.0,0.0,1.6968535,0.0,1.8108516,0.0,2.826689,0.78427607,3.0676372,1.6802642,3.3349059,0.20781168,2.4021459,0.0,0.0,0.84343046,0.12066046,0.8313691,1.3507366,0.8798748,1.4128895,1.8180591,3.3537602,1.7406026,0.0,0.0,0.0,0.0,0.0,0.0,3.04046,0.0,4.3076477,0.0,0.0,0.0,1.0506086,1.4315388,0.0
TCGA-E9-A54Y,0.0,0.13990007,0.5759753,0.83061296,0.5681722,0.0,3.6742382,0.0,0.8154459,2.1678567,0.0,3.3392842,1.0028135,3.0326853,0.0,3.044455,0.0,0.0,0.0,0.0,0.0,0.0,0.5262244,0.0,3.3631916,1.3206179,0.0,0.34528947,1.6738088,0.0,0.0,0.0,1.576524,3.6358511,1.6757828,6.7464595,0.0,0.0,0.0,0.0,0.26072332,0.0,1.5283866,0.0,0.0,2.296352,3.3397164,4.3381453,6.0395703,0.0,0.31825697,1.6776924,0.0,0.0,0.0,0.0,2.8175216,3.5903733,4.899576,5.1290455,0.0,0.0,0.0,0.34945357
TCGA-E9-A5FK,0.0,1.0582792,0.0,0.0,2.1385694,0.0,0.13647865,0.5273904,0.63758314,0.0,0.0,2.0161247,0.0,1.7534581,0.0,0.40390152,2.1363778,0.0,0.0,0.0,0.0,1.9104319,0.0,4.554024,0.3359314,1.4905834,0.0,1.5855598,0.0,1.7644734,0.0,0.6898959,1.9129767,2.0611603,1.8445243,2.404175,0.89749086,2.670056,0.0,0.0,0.0,1.0424055,2.6680071,0.7320848,0.67471963,1.8257399,0.0,1.9551184,0.9215028,0.0,0.0,0.0,0.0,0.30729353,0.0,2.4034328,0.547248,4.1477423,0.64216346,1.6440175,0.0,0.30229908,0.9979445,0.04668039
TCGA-E9-A5FL,0.0,0.0,0.0,0.0,1.8645167,1.7375696,0.70659804,2.8715224,3.970105,0.0,0.0,0.0,0.0,1.1703266,2.9937332,1.8042324,4.518016,0.0,0.0,0.89390093,0.16636813,1.2413535,0.0,0.0,0.8108595,0.4711749,4.308413,4.8438907,2.6984663,3.0312314,0.0,1.0202363,0.0,2.8321617,3.1275215,0.0,0.0,0.0,0.0,1.4800797,0.8260425,0.686684,0.0,0.0,0.0,0.081732646,0.72718215,3.386618,0.0,0.9297761,1.4365771,0.0,1.843447,0.0,0.624488,3.0668466,0.0,1.4010512,0.08679192,0.0,1.3710963,0.0,1.161614,0.0
TCGA-E9-A5UO,0.73512685,0.0,0.77686757,0.742411,0.0,0.0,3.2129197,0.0,0.0,3.0788171,0.0,2.0150528,3.0230954,0.0,2.2573147,0.7946561,0.0,0.0,3.3644898,0.0,0.042046398,0.0,0.0,0.0,0.0,4.5936413,0.0,0.0,0.0,0.0,0.0,0.0,2.786489,0.0,0.85652304,2.707749,3.3147063,0.0,4.2486906,0.0,0.22811541,2.833127,0.0,0.2131681,0.0,0.0,0.0,2.2006962,0.0,0.0,0.0,2.9887836,0.0,3.145677,0.59669626,3.0897534,0.0,4.213424,0.0,3.9770515,0.0,2.7922814,0.0,2.1816225
TCGA-E9-A6HE,0.55230486,2.1560912,0.0,0.20261297,1.5314023,0.0,0.4761951,0.0,1.9873426,0.49509537,0.0,1.3168766,0.0,1.6575899,0.8939156,0.87785167,0.9438841,0.0,0.0,0.0,0.0,1.8574715,0.079077564,3.36054,1.1569116,0.0,0.592596,0.38589925,0.07556342,0.38030523,0.0,2.1573064,1.6893296,3.5498593,1.3878287,2.2709196,1.656564,1.9273982,0.0,0.0,1.3257189,0.0,0.5515394,1.5264968,0.6466889,0.20610422,1.8310122,1.723728,3.0068011,0.0,2.4763627,1.7133248,0.0,0.0,0.0,2.265276,0.0,4.223609,0.46906978,0.6581558,0.0,2.1333418,0.31099084,0.0
TCGA-EW-A1IW,0.0,0.43205178,1.2718644,2.0115366,0.0,0.31651938,1.2892118,0.60018766,0.0,1.2925076,1.2466015,2.5118263,0.25996596,1.3722478,0.31077933,1.798522,0.0,0.6992771,0.0,0.0,1.2735898,1.9698446,0.42054483,0.28936887,2.5743313,0.0,0.0,0.0,0.31439006,0.5398525,0.0,2.268062,1.9350798,0.3752736,0.0,0.1379511,2.765245,0.0,0.5779587,0.0,0.0,0.76549053,1.3674574,1.3545312,0.050288618,0.6806919,0.0,1.4203732,1.2687691,1.8880424,1.3373549,2.630439,0.0,0.0,0.3547291,0.0,2.9102647,0.0,1.4906701,0.6450862,0.0,1.1046641,0.8892478,0.0
TCGA-EW-A1IX,2.1284106,1.5483586,1.4237677,0.87096167,0.0,0.0,3.717143,0.046240263,0.0,0.99482805,0.0,0.0,0.0,0.9328096,1.6827428,0.0,0.0,0.0,0.0,0.0,0.0,1.9721249,2.0343764,3.2753966,4.27822,4.6432366,0.0,0.0,0.10350712,2.5936017,0.0,2.2137816,1.7293372,0.0,0.0,3.0682445,1.1316978,0.554698,1.2456588,0.41377562,0.0,0.81672525,2.1680288,2.091435,0.0,0.0,0.264251,0.548301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0485415,0.3399194,0.0,3.2950103,0.0,0.9615898,4.3239956,1.347157
TCGA-EW-A1IY,0.0,0.0,1.7457777,3.0128698,0.0,0.0,0.0,0.0,0.0,1.6960945,0.0,2.153596,0.0,0.0,0.0,1.6287773,0.0,4.270682,0.0,0.516246,4.2696686,3.1068804,2.438743,2.6450822,6.0103946,0.0,0.0,0.0,1.2111607,0.0,0.0,0.47951585,1.5661333,0.0,0.0,0.0,0.0,4.384277,1.5472383,0.10449502,0.0,0.0,2.7198362,3.322688,0.03383398,0.0,0.0,0.0,0.0,2.671522,1.8792644,3.5357168,0.563664,0.0,0.0,0.0,2.2647374,0.9560619,1.7721869,0.0,0.290608,0.0,0.50715506,0.0
TCGA-EW-A1IZ,0.85297245,2.2597346,0.4448449,3.0289197,1.970088,0.857965,0.45821396,1.027134,0.0,0.0,0.0,3.855902,1.3109015,0.04168941,0.2962532,0.627963,0.0,0.0,0.45242032,0.0,1.342029,2.5823355,0.0,0.6214867,0.3936372,1.5147567,0.0,1.3052602,0.0,1.3497907,0.34286082,0.0,1.3665819,1.737091,2.444439,2.778982,1.1878698,0.0,0.48911288,1.1109402,0.0,0.19942032,1.9675956,0.9284717,0.0,1.0768294,0.0,2.0519667,0.46667856,0.48938116,1.5956792,0.0,0.0,0.0,0.79397565,1.0339935,0.0,3.2463145,0.0,3.086789,0.0,0.53044236,0.0,1.791575
TCGA-EW-A1J1,1.495974,1.2811189,2.8831995,0.0,0.0,0.0,0.33087242,0.0,0.0,0.9218433,0.0,0.7959676,0.0,0.38997236,0.0,0.0,0.0,0.0,1.9195483,0.0,0.54187924,0.0,0.0,0.0,3.144536,1.9864197,0.0,0.0,3.0898538,0.0,0.0,0.0,3.092533,0.0,0.0,4.6845746,3.2025177,0.0,2.8411834,0.24708138,0.0,0.0,1.7643702,0.5454499,0.6644955,0.24437827,0.0,0.7984478,0.43935227,0.0,0.0,0.078191936,0.0,1.8083168,0.0,0.0,4.6051393,0.0,0.0,5.376292,0.397209,3.2824152,0.5861512,1.7203524
TCGA-EW-A1J2,0.20140594,1.9097,2.5172324,2.2357657,0.0,0.0,2.9222069,0.73564404,0.86024237,2.2497976,0.0,1.3637409,0.0,0.0,1.4688731,0.0,0.0,1.5091325,0.0,0.12176937,0.0,2.8925512,1.4919887,2.9577193,2.349697,1.4461498,0.0,0.0,0.0,1.668896,0.0,4.125519,2.9274578,0.0,0.3758992,1.0831528,1.7392328,2.4540179,1.8222994,0.83630264,0.0,1.3453069,2.4568942,1.0764309,0.0,1.8805645,0.0,0.77808005,0.0,0.0,0.0,0.0,0.0,0.4088614,0.0,0.0,4.4373164,0.4175066,0.34793758,0.47509363,0.0,0.291391,1.7398516,0.0
TCGA-EW-A1J3,0.75985867,2.1100948,3.3803232,1.975505,0.0,0.0,0.5784761,0.0,0.0,2.405956,0.82598346,3.6646013,1.9888247,0.0,0.0,0.5697783,0.0,1.3995951,0.0,0.567645,1.0483142,0.9089524,2.092813,2.2080612,1.8077925,0.0,0.0,0.0,2.6804187,0.0,0.0,0.93869287,2.1755955,1.019448,0.1331081,1.0842803,2.5703523,0.4175086,2.6856227,0.80709136,0.0,0.0,1.906277,3.9841893,0.0,0.6224097,1.0606128,0.7530553,3.4152436,0.35487393,0.59873533,2.2549016,0.0,1.4246901,0.0,0.0,2.4321198,0.48401603,1.5606308,0.84130377,0.0,0.0,0.0,0.32207802
TCGA-EW-A1J5,0.2905316,2.930263,2.8945065,3.1340318,0.0,0.0,1.6258401,0.0,0.0016191602,3.5841541,0.30071226,2.717187,1.9362162,0.0,1.5984157,0.7173946,0.0,0.9547003,0.0,0.7147175,0.0,1.7872922,2.3540013,0.84818196,0.0,0.09927467,0.0,0.0,1.2347704,0.8174122,1.3197966,2.2915804,2.018469,0.6532591,2.1341102,2.2566845,2.536336,1.774303,2.763005,2.380564,0.0,0.40659273,1.0613899,1.474844,0.0,2.866096,0.0,0.30021253,0.6894597,0.1432331,1.7006193,3.0497541,0.0,0.05876104,0.0,0.0,3.019069,1.1943744,0.29590487,1.5267675,0.2465334,2.2724233,0.0,1.9372197
TCGA-EW-A1J6,0.54470104,1.2240424,3.335405,4.043041,0.6179934,1.0155661,0.0,0.83302677,1.8905787,1.8490441,0.0,4.154541,2.9669428,0.0,0.19286287,1.5569067,0.0,3.450674,0.066279255,1.288221,0.93375766,4.7310634,1.4595593,0.0,2.09019,1.4619012,0.0,0.0,2.3988695,0.0,0.17855409,0.033617526,1.4203844,3.8418727,0.0,3.625594,0.0,0.050776884,0.0,1.8187166,0.0,0.14012495,0.0,2.1019156,0.0,0.4896524,1.3441567,2.297702,2.334617,0.8228201,0.6313194,0.09882271,0.0,0.3873077,0.0,0.0,1.5224739,3.2026718,0.0,0.6926946,0.102913775,3.760303,0.0,0.0
TCGA-EW-A1OV,0.0,1.4927553,0.63230014,0.5978446,1.7905859,1.7967484,0.2399833,0.4423295,0.5886563,0.0,0.20607543,0.8880424,0.0,3.5130243,0.0,0.7084062,2.7718883,0.0,0.0,0.0,1.5254421,2.2476926,0.7756146,0.6997516,0.5966126,1.9606535,0.03232165,2.4362369,0.9527163,1.4631559,0.0,0.5113972,1.9255729,1.7087647,1.3194155,0.07845077,0.703817,0.0,0.0,1.033711,0.0,0.0,0.7690929,1.0586303,0.0,0.88138556,0.011602275,1.3446553,1.266833,0.55171233,1.9338844,0.0,0.0,0.0,0.025839493,0.0,0.0,0.24593201,0.18670996,1.5974734,0.0,0.03845281,0.9129767,0.0
TCGA-EW-A1OX,0.0,1.3055371,2.453278,4.834738,0.0,0.43915492,0.0,0.0,1.8620988,3.0807085,0.0,1.3499001,4.016904,0.0,0.017147958,0.0,0.0,0.0,3.280749,0.0,1.5254762,1.1636792,0.0,0.0,1.1338342,2.5203252,0.0,0.0,0.7637446,0.0,0.0,0.0,7.020231,0.0,1.6865479,3.119538,4.712279,0.65005726,3.1118844,0.0,0.0,0.0,1.3003702,0.4339816,0.0,0.0,0.18547639,0.0,0.0,0.0,0.0,1.8201747,0.0,3.4405363,0.0,0.0,1.3719217,1.0964916,0.0,1.3628037,0.0010299087,2.3570917,0.20388931,1.8720343
TCGA-EW-A1OY,0.56288195,0.29679635,1.2433714,2.684864,2.7356548,0.777025,3.134983,0.0,0.0,1.0846263,0.3305817,0.13493875,1.5216429,2.9143927,0.42599767,1.7186656,0.0,0.6164147,0.0,0.0,0.0,1.3514913,0.0,0.0,1.7570435,0.9945511,0.0,1.7143364,1.1091598,0.0,0.0,1.682397,3.224969,2.613184,0.106759325,1.6130788,0.5132882,0.0,0.0,0.0,0.0,0.0,2.112556,0.9715515,0.0,0.0,0.60431844,2.5822241,1.4579117,0.3254128,0.2477648,2.0034053,0.0,0.4261305,0.0,0.5604998,1.0824205,0.0065914467,1.2151535,3.43955,0.0,3.5870886,0.85277283,0.560431
TCGA-EW-A1OZ,0.0,1.025078,1.0535393,2.0798304,0.0,0.0,1.3275174,0.0,0.34266838,0.0,2.1058393,0.0,2.765302,3.220147,0.97186625,0.0,0.13762935,0.0,0.0,0.0,3.3542988,0.90109044,0.0,0.0,0.0,0.0,0.0,2.660547,0.17845249,0.0,0.0,0.0,2.3165088,0.0,0.0,2.113891,2.1342983,0.0,0.0,0.0,0.254805,0.0,1.6997335,2.2801924,0.0,0.0,0.13919859,2.8100517,4.23426,0.0,1.4597713,0.0,0.03716954,0.06515095,0.12308,0.9628486,2.7779915,0.9980114,0.0,3.8805885,0.0,3.0302095,3.1150818,0.0
TCGA-EW-A1P0,0.0,1.6867987,2.796726,1.8994215,0.806646,0.0,3.9928286,0.0,0.0,2.335709,0.0,2.2098577,1.3529277,0.0,2.6732101,0.40748438,0.0,0.0,0.0,0.754607,0.0,0.39168578,0.41152686,1.5550126,0.61687845,2.077712,0.0,0.0,0.96874565,0.0,1.338315,3.4956625,2.2174203,0.0,0.0,0.06698321,0.6835228,0.0,3.2212026,0.69401693,1.0759913,0.0,1.8500848,2.8323317,0.11412547,0.0,0.7949036,1.8812397,1.311196,0.0,0.8242458,3.6436598,0.0,2.6447878,0.0,0.16183224,0.9999939,1.3625134,0.94029075,1.6012602,0.0,2.7850947,0.0,2.6969852
TCGA-EW-A1P1,0.75228727,0.0,0.0,1.5868437,0.0,0.0,3.7293794,1.8520867,0.0,0.0,0.0,0.0,0.0,0.17804791,0.044421732,1.1964946,3.7280586,0.0,0.0,0.0,0.0,3.2015138,0.0,5.8704844,2.9232259,1.468298,1.7311147,0.0,0.0,1.32167,0.0,0.31000456,0.0,0.0,0.0,0.0,0.0,4.6127167,0.0,3.0569134,0.0,2.598324,0.169952,0.0,0.0,2.4250607,0.0,0.113886796,0.0,1.6220427,0.15839908,0.0,4.1249785,0.0,0.0,0.0,4.7422647,1.1445456,4.3714814,1.4867454,0.0,0.0,4.8928714,0.0
TCGA-EW-A1P3,0.49894005,2.071394,0.0,3.1804855,0.81268513,0.40904054,2.1877327,0.0,0.0,2.2117224,0.0,2.034611,1.3826627,0.104520924,0.89755785,0.4681635,0.0,0.87555027,0.0,1.1730151,0.0,1.9702867,0.0,3.0242097,2.0598376,0.11344815,0.0,0.0,1.4269086,2.9485517,0.0,2.017038,2.2888956,1.1492151,0.7109324,2.0403626,1.158942,1.9325049,0.838636,0.77046406,0.0,0.09884278,1.8913608,2.468483,0.0,0.000836961,0.76186424,2.1197135,2.9869883,0.0,0.10327335,2.8167171,0.0,0.0,0.0,0.0,3.40392,3.3225703,0.0507166,2.3031375,0.0,0.9224177,0.0,1.5464447
TCGA-EW-A1P4,0.7291796,0.0,0.0,0.0,1.9375901,2.358027,2.398419,0.0,4.4259624,0.0,1.5348673,0.0,0.0,1.5337178,3.3240368,2.5591667,3.1571436,1.1688174,0.29070574,1.7036183,1.2226105,1.3271441,0.4441218,0.0,0.0,1.5293076,5.0756545,3.8249683,4.224561,2.664546,0.7039632,0.0,0.0,3.5147648,3.3690112,0.0,0.0,0.0,0.0,2.8542964,1.6285087,0.54675674,0.0,0.0,0.0,0.0,0.0,0.61880416,0.0,4.698046,2.0187423,0.0,4.288712,0.0,4.3328424,2.7374043,0.0,0.0,2.008544,0.0,0.3596303,0.0,0.0,0.86149263
TCGA-EW-A1P5,0.28589207,3.1208167,0.9897879,1.8196429,0.0,0.0,0.332642,0.035107702,1.1094488,3.649508,0.0,1.854506,2.1897106,0.0,1.4618601,0.14722641,0.0,0.0,0.0,0.0,0.0,0.0,1.2172639,0.0,2.8590064,0.103259385,0.0,0.0,1.0576675,0.0,0.0,0.0,2.6271815,0.0,0.0,4.1528106,1.4567442,0.7859833,0.8109259,0.9174267,0.0,0.23496664,0.5851909,1.4647342,2.1146612,0.0,0.0,0.0,0.0,0.0,0.0,0.7717645,0.0,0.0,0.0,0.0,2.6642387,1.7246853,0.0,1.4637187,0.0,5.4698777,1.1432837,0.1519803
TCGA-EW-A1P6,1.2023841,0.1770289,1.5872883,2.487886,1.447042,1.0722979,1.7345636,0.58154404,0.0,1.2885352,0.0,0.7330342,0.0,1.9631004,0.0,2.1878183,0.0,0.70103115,0.0,0.0,0.0,0.0,0.2890572,0.0,3.1768646,0.091815196,0.0,0.0,0.99731994,2.3033204,0.45223957,2.2770305,0.0,0.12382212,0.0,3.676779,1.3861684,0.0,0.0,0.06335496,0.59118223,0.0,5.343058,3.9256833,0.0,0.0,0.0,1.8040833,2.2800047,0.0,0.0,2.6919734,0.0,1.4202375,1.0531757,0.0,2.379562,0.0,0.0,1.9932711,0.0,4.3253407,1.0249819,0.0
TCGA-EW-A1P7,0.0,0.0,0.0,0.0,0.18500748,0.87607,0.17579167,3.5581594,1.6280913,0.0,0.0,0.07457721,0.0,0.0,0.98928195,0.0,2.2986965,2.8017738,0.0,2.1310687,0.0,1.4121461,0.0,3.832595,0.0,3.1518683,3.5195405,2.1578474,3.3917785,3.7025964,0.0,2.192208,0.0,0.38745064,0.0,0.0,0.0,2.6789393,0.0,3.4187512,0.0,2.3920865,0.0,0.0,0.75480545,1.8038347,0.0,0.31816757,0.0,0.032591842,0.0,0.0,1.1382986,0.0,0.06567362,1.043092,0.8503937,0.48361808,1.1991136,0.0,0.0,0.0,2.2694244,0.40267098
TCGA-EW-A1P8,1.9699873,0.0,0.0,0.0,2.587409,1.6792003,0.6042445,0.0,1.767604,0.0,4.4835644,0.0,0.19340383,1.3903847,3.1412497,0.922787,4.2073026,1.0259217,0.0,4.323297,1.9099236,0.6055843,0.41725653,0.0,0.0,0.0,2.5589933,2.733299,1.7276728,1.7558515,0.98927,0.93798786,0.0,4.7429276,2.7539716,0.0,0.0,0.0,0.0,1.5933805,3.444915,0.0,0.0,0.0,0.55999887,0.46566755,1.7879469,0.12396962,0.0,3.3607233,1.7795568,1.1645473,1.7567313,0.0,0.7123085,0.50431186,0.0,0.0,2.3970377,0.0,2.5962858,0.0,0.0,0.0
TCGA-EW-A1PA,1.8712487,1.3737307,1.5103862,4.790263,0.48131004,1.4389999,0.29339933,0.53597355,1.1787168,0.0,0.0,2.9323914,2.1818566,0.0,1.3068953,0.5649282,0.0,1.8858182,0.9647064,0.0,1.0819322,3.2290354,0.78705,0.0,0.0,1.1231616,0.0,0.0,0.0,1.0625236,0.0,0.0,2.238329,0.6335717,1.7983761,2.0918522,2.5787623,0.0,0.4238943,0.16593185,0.0,0.48453805,1.372319,0.45873994,0.0,2.3247607,0.0,0.98440516,1.0691383,0.9117208,0.7223815,1.9729836,0.0,0.89693546,0.64006764,0.49608254,2.9743354,0.55427337,0.0,2.8261786,0.0,2.6996417,0.6418345,1.0944126
TCGA-EW-A1PB,0.0,0.0,0.0,0.0,4.1477065,0.47079453,0.0,0.8859404,0.09550507,0.0,0.0,0.0,0.0,0.045912057,2.7469666,0.0,4.8413324,1.0328796,0.0,3.5008686,1.9333118,0.0,0.13716665,2.8420384,0.0,0.6369907,2.4129739,2.7909808,4.3578463,2.8448963,2.0947864,0.20019744,0.0,3.4333591,3.3387861,0.0,0.0,2.076541,0.0,4.3801656,0.0,0.0,0.0,0.0,0.0,0.0,0.71431357,4.5326533,0.0,2.9082322,1.0638301,2.4213917,3.3418434,0.07023409,2.2581882,3.95045,0.0,1.7823181,0.7097757,0.0,4.424362,0.0,0.0,1.8173466
TCGA-EW-A1PD,0.5173763,0.0,2.214933,0.94452316,0.283632,1.6650594,1.0999861,0.0,0.0,0.0,0.0,1.1789273,0.23895958,4.1493683,0.0,1.989788,0.0,0.0,3.2906501,0.0,0.37454623,0.7992828,0.001302518,0.0,1.7198693,1.8854287,0.0,0.014663123,0.4549197,0.86254936,0.0,1.3988948,1.7578185,0.10062833,0.5638701,1.9924608,1.6559527,0.0,1.0601678,0.031787783,0.0,0.0,0.34027302,0.2651476,0.0,2.4434419,0.0,0.940378,0.0,1.3932496,0.0,0.8627403,0.0,0.33152074,1.0541668,0.0,2.8319206,0.0,2.6969619,5.210354,0.0,1.7489908,2.8902862,0.84065413
TCGA-EW-A1PE,1.1495466,3.066718,2.5244553,0.5069481,0.51610076,0.0,0.6346525,0.5525576,0.074947104,0.5797111,0.0,0.27736557,0.0,0.0,0.0,0.46866697,0.45469844,0.0,0.84502244,0.0,0.0,0.0,1.6937612,0.1089858,1.3145736,0.6812742,0.0,0.0,2.029925,2.660593,0.0,0.0,3.3875735,0.0,0.03755445,5.3190966,1.8130921,2.2686486,1.8227831,2.0822873,0.0,0.0,2.2388716,2.0589392,0.5214769,2.3533728,0.0,0.0,1.1687633,0.0,0.0,0.2473148,0.0,0.0,0.0,0.0,1.8973788,0.7323944,0.0,2.289999,0.39508253,2.5265305,1.3093487,0.0
TCGA-EW-A1PG,0.7135226,0.0,0.0,2.3812904,0.0,0.0,3.4918168,4.3688107,1.5258766,0.26148054,0.0,0.96057826,0.0,0.16667427,2.5584369,1.2351682,2.0437362,1.9495791,0.0,0.0,0.0,2.4807918,0.730886,1.0683433,3.982675,0.39512768,1.0465655,0.88082373,1.5159329,2.4040053,0.0,3.5750449,1.7312806,0.0,0.0,0.0,0.0,2.0303168,0.0,2.3968182,0.16021337,1.7804068,0.0,0.0,0.3503949,0.07318011,0.0,0.19326755,0.09080815,0.111158594,1.0781635,0.0,1.1607054,0.0,0.0,0.0,2.9295578,0.0,1.897357,0.0,0.0,0.9396762,4.454906,0.0
TCGA-EW-A1PH,0.3486787,0.0,0.0,0.0,4.3667135,1.9957302,2.2226312,0.0,0.0,0.0,0.4803346,0.0,0.0,1.6341459,0.6532502,3.0396023,0.25327992,1.928687,0.0,4.9694786,2.1952782,0.0,0.0,0.67946446,0.0,1.1886668,3.2377682,2.5531578,0.34654105,0.021147236,1.8338628,3.7347524,0.0,1.299406,0.25575718,0.0,0.0,0.0,0.0,1.3432262,3.1225793,0.75827754,0.0,0.0,0.0,0.0,1.8721926,3.9112158,0.0,2.531176,0.0,0.0,1.9051448,2.1455448,0.0,0.2763152,0.0,0.0,5.015598,0.0,4.0399604,0.0,0.0,2.241476
TCGA-EW-A2FS,0.0,1.2497962,2.7065415,2.8478484,0.62792474,1.7268193,0.0,0.08732205,0.0,0.36513236,0.0,4.708496,0.42550397,0.0,0.0,0.0,0.0,0.36823308,1.60774,0.0,0.24912,2.7021017,0.0,0.0,1.7399716,0.7409941,0.0,0.0,0.33590746,0.7533722,0.0,1.284963,2.239207,2.3359363,2.5051441,2.3605504,0.96227103,0.41174057,0.0,1.7001009,0.0,0.0,1.1599433,0.49635276,0.0,2.8515964,0.0,3.3228383,2.3413584,0.02838656,0.0,0.0,0.0,1.0327097,0.0,0.0,2.9158711,2.8447711,0.0,3.2572503,0.0,1.967874,0.52766836,0.5756454
TCGA-EW-A2FV,0.0,0.0,0.0,0.0,2.0385032,1.246372,0.23131917,0.0,0.0,0.00069417804,0.0,1.448521,0.0,1.9004238,0.0,1.3068068,0.0,0.0,1.9291861,0.0,1.3797839,0.574602,0.0,0.17330879,0.0,0.080956765,0.0,0.38996178,0.22254997,0.0,0.0,0.0,2.7158287,0.12785427,0.6150532,0.0,1.4423151,0.54887456,0.4120274,0.30936962,0.0,0.0,2.245849,0.0,0.59593475,2.735025,0.0,1.5367486,0.16963197,0.9335241,0.0,1.4118278,0.17370473,0.012782678,0.8836808,1.1077243,2.9906301,1.5433497,2.4085505,4.753539,0.0,0.79919887,0.5035348,0.0
